BusinessYear,StateCode,IssuerId,SourceName,ImportDate,MedicalDentalBoth,ProductId,StandardComponentId,MedicalDentalIndicator,MaximumUnderageDependent,DependentMaximumAgRule,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,MarketCoverage,DentalOnlyPlan
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810130,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810131,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810132,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810133,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810134,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810135,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810136,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810137,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810138,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810139,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810140,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810142,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810143,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810144,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810145,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810146,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810147,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810148,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810149,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810150,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810151,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810172,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810173,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810174,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810175,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810176,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810177,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810193,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810194,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810195,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810208,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810209,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810210,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810211,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810212,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL081,36096IL0810213,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL083,36096IL0830001,Dental,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL083,36096IL0830002,Dental,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL083,36096IL0830003,Dental,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL083,36096IL0830004,Dental,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL083,36096IL0830005,Dental,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL083,36096IL0830006,Dental,3,25,Age on effective date,Not Applicable,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990122,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990123,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990126,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990127,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990128,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990129,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990130,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990131,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990132,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990133,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990134,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990135,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990136,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990137,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990138,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990139,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990140,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990141,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990142,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990143,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990144,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990145,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990146,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990147,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990148,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990149,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990150,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990151,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990176,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990177,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990178,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990179,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990180,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990181,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990182,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990183,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990184,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990185,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990186,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990187,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990188,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990189,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,IL,36096,SERFF,2024-10-28 20:01:45,Both,36096IL099,36096IL0990190,Medical,3,25,Age on effective date,6,"Brother or Sister,No;Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
